Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202203,5407200911,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), from strip or the like, (not wool or fine animal hair), 85% or more by weight of synthetic fibres, not polypropylene or polyethylene fibres",MTK,Fiji,312,92,0,0,312,92,Final,,,
202203,5407200919,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), from strip or the like, (not wool or fine animal hair), less than 85% by weight synthetic fibres, not polypropylene or polyethylene fibres",MTK,Australia,0,0,"1,867",51,"1,867",51,Final,,,
202203,5407200919,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), from strip or the like, (not wool or fine animal hair), less than 85% by weight synthetic fibres, not polypropylene or polyethylene fibres",MTK,Spain,0,0,"2,876",7,"2,876",7,Final,,,
202203,5407200919,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404), from strip or the like, (not wool or fine animal hair), less than 85% by weight synthetic fibres, not polypropylene or polyethylene fibres",MTK,United States of America,0,0,"11,739",191,"11,739",191,Final,,,
202203,5407420009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of nylon or polyamide filaments, dyed, with other than wool or fine animal hair",MTK,Australia,0,0,17,7,17,7,Final,,,
202203,5407520009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, dyed, with other than wool or fine animal hair",MTK,Australia,0,0,"19,364","3,225","19,364","3,225",Final,,,
202203,5407520009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, dyed, with other than wool or fine animal hair",MTK,United States of America,0,0,"16,960",417,"16,960",417,Final,,,
202203,5407530009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, of different coloured yarns, with other than wool or fine animal hair",MTK,Australia,323,10,"8,482","1,415","8,805","1,425",Final,,,
202203,5407530009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, of different coloured yarns, with other than wool or fine animal hair",MTK,United States of America,0,0,"10,842",356,"10,842",356,Final,,,
202203,5407540009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, printed, with other than wool or fine animal hair",MTK,"Samoa, American",0,0,"18,972","5,755","18,972","5,755",Final,,,
202203,5407540009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, printed, with other than wool or fine animal hair",MTK,Australia,0,0,"2,278",212,"2,278",212,Final,,,
202203,5407540009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, printed, with other than wool or fine animal hair",MTK,United States of America,"11,106",750,"5,526",57,"16,632",807,Final,,,
202203,5407540009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of textured polyester filaments, printed, with other than wool or fine animal hair",MTK,Samoa,0,0,"20,317","4,855","20,317","4,855",Final,,,
202203,5407610009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of non-textured polyester filaments, not containing wool or fine animal hair",MTK,Australia,711,44,"28,556","4,564","29,267","4,608",Final,,,
202203,5407610009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of non-textured polyester filaments, not containing wool or fine animal hair",MTK,Canada,0,0,"13,955",207,"13,955",207,Final,,,
202203,5407610009,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of non-textured polyester filaments, not containing wool or fine animal hair",MTK,United States of America,0,0,"4,343",100,"4,343",100,Final,,,
202203,5407691001,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with less than 85% by weight of non-textured polyester filaments, of polypropylene or polyethylene fibres, unbleached or bleached",MTK,Australia,0,0,"8,535",896,"8,535",896,Final,,,
202203,5407691001,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with less than 85% by weight of non-textured polyester filaments, of polypropylene or polyethylene fibres, unbleached or bleached",MTK,United States of America,0,0,"5,716",177,"5,716",177,Final,,,
202203,5407699029,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with less than 85% by weight of non-textured polyester filaments, (not of polypropylene or polyethylene fibres), of different colour yarns, without wool or fine animal hair",MTK,Samoa,0,0,"6,377","3,066","6,377","3,066",Final,,,
202203,5407699039,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with less than 85% by weight of non-textured polyester filaments, (not of polypropylene or polyethylene fibres), printed, without wool or fine animal hair",MTK,"China, People's Republic of",0,0,"1,219",121,"1,219",121,Final,,,
202203,5407720909,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of synthetic filaments, dyed, with fibres n.e.c. in item no. 5407.72",MTK,Australia,"3,705",390,"7,194",635,"10,899","1,025",Final,,,
202203,5407720909,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of synthetic filaments, dyed, with fibres n.e.c. in item no. 5407.72",MTK,Fiji,0,0,"2,990",150,"2,990",150,Final,,,
202203,5407720909,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of synthetic filaments, dyed, with fibres n.e.c. in item no. 5407.72",MTK,Gabon,0,0,986,18,986,18,Final,,,
202203,5407720909,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of synthetic filaments, dyed, with fibres n.e.c. in item no. 5407.72",MTK,United States of America,0,0,"13,153",238,"13,153",238,Final,,,
202203,5407730909,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of synthetic filaments, of yarns of different colours, with fibres n.e.c. in item no. 5407.73",MTK,Australia,0,0,"16,626","2,466","16,626","2,466",Final,,,
202203,5407730909,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of synthetic filaments, of yarns of different colours, with fibres n.e.c. in item no. 5407.73",MTK,United States of America,0,0,"39,080","4,267","39,080","4,267",Final,,,
202203,5407740100,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of synthetic filaments, printed, of polypropylene or polyethylene fibres",MTK,Hong Kong (Special Administrative Region),0,0,"11,937",302,"11,937",302,Final,,,
202203,5407740909,"Fabrics, woven; of synthetic filament yarn (including that of heading no. 5404) with 85% or more by weight of synthetic filaments, printed, with fibres n.e.c. in item no. 5407.74",MTK,Australia,0,0,"5,058","1,670","5,058","1,670",Final,,,
202203,5407820900,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, dyed, not of polypropylene or polyethylene fibres",MTK,Australia,0,0,"1,018",20,"1,018",20,Final,,,
202203,5407820900,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, dyed, not of polypropylene or polyethylene fibres",MTK,United States of America,"195,061","39,706",0,0,"195,061","39,706",Final,,,
202203,5407830900,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, of yarns of different colours, not of polypropylene or polyethylene fibres",MTK,Australia,0,0,"8,414",371,"8,414",371,Final,,,
202203,5407830900,"Fabrics, woven; of synthetic filament yarn, containing less than 85% by weight of synthetic filaments, mixed mainly or solely with cotton, of yarns of different colours, not of polypropylene or polyethylene fibres",MTK,United States of America,0,0,"35,461",374,"35,461",374,Final,,,
202203,5407920909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), dyed, n.e.c. in heading no. 5407",MTK,Australia,528,14,"9,837","1,021","10,365","1,035",Final,,,
202203,5407920909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), dyed, n.e.c. in heading no. 5407",MTK,Latvia,0,0,422,6,422,6,Final,,,
202203,5407920909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), dyed, n.e.c. in heading no. 5407",MTK,United States of America,0,0,"9,013",301,"9,013",301,Final,,,
202203,5407930100,"Fabrics, woven; of synthetic filament yarn, of polypropylene or polyethylene, of yarns of different colours, n.e.c. in heading no. 5407",MTK,French Polynesia,0,0,"1,826",102,"1,826",102,Final,,,
202203,5407930909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), of yarns of different colours, n.e.c. in heading no. 5407",MTK,Australia,"14,058",448,"9,518",741,"23,576","1,189",Final,,,
202203,5407930909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), of yarns of different colours, n.e.c. in heading no. 5407",MTK,"China, People's Republic of",0,0,"5,787",55,"5,787",55,Final,,,
202203,5407930909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), of yarns of different colours, n.e.c. in heading no. 5407",MTK,"Korea, Republic of",0,0,"3,193",77,"3,193",77,Final,,,
202203,5407930909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), of yarns of different colours, n.e.c. in heading no. 5407",MTK,United States of America,0,0,"13,796",213,"13,796",213,Final,,,
202203,5407940909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), printed, n.e.c. in heading no. 5407",MTK,Australia,"1,386",146,768,15,"2,154",161,Final,,,
202203,5407940909,"Fabrics, woven; of synthetic filament yarn, containing fibres (other than wool, fine animal hair, polypropylene or polyethylene), printed, n.e.c. in heading no. 5407",MTK,United Kingdom,0,0,"1,498",55,"1,498",55,Final,,,
202203,5408100001,"Fabrics, woven; of viscose rayon, high tenacity, artificial filament yarn containing 85% or more by weight of artificial fibres",MTK,Australia,"1,288",4,0,0,"1,288",4,Final,,,
202203,5408100001,"Fabrics, woven; of viscose rayon, high tenacity, artificial filament yarn containing 85% or more by weight of artificial fibres",MTK,Cook Islands,"1,533",50,0,0,"1,533",50,Final,,,
202203,5408230019,"Fabrics, woven; of artificial filament yarn, containing 85% or more by weight of artificial filament, strip or the like, of yarns of different colours, not containing wool or fine animal hair, not linings",MTK,Australia,0,0,"3,010",207,"3,010",207,Final,,,
202203,5408230019,"Fabrics, woven; of artificial filament yarn, containing 85% or more by weight of artificial filament, strip or the like, of yarns of different colours, not containing wool or fine animal hair, not linings",MTK,United States of America,0,0,"7,685",154,"7,685",154,Final,,,
202203,5408320019,"Fabrics, woven; of artificial filament yarn, of artificial monofilament, strip and the like, n.e.c. in heading no. 5408, dyed, not containing wool or fine animal hair, not linings",MTK,Australia,"1,697",92,0,0,"1,697",92,Final,,,
202203,5408320019,"Fabrics, woven; of artificial filament yarn, of artificial monofilament, strip and the like, n.e.c. in heading no. 5408, dyed, not containing wool or fine animal hair, not linings",MTK,United States of America,0,0,"2,044",26,"2,044",26,Final,,,
202203,5408340019,"Fabrics, woven; of artificial filament yarn, of artificial monofilament, strip and the like, n.e.c. in heading no. 5408, printed, not containing wool or fine animal hair, not linings",MTK,Australia,0,0,"2,728",37,"2,728",37,Final,,,
202203,5506900010,"Fibres; synthetic staple fibres, n.e.c. in heading no. 5506, carded, combed or otherwise processed for spinning",KGM,Australia,0,0,244,6,244,6,Final,,,
202203,5506900010,"Fibres; synthetic staple fibres, n.e.c. in heading no. 5506, carded, combed or otherwise processed for spinning",KGM,United States of America,0,0,"5,722",37,"5,722",37,Final,,,
202203,5507000000,"Fibres; artificial staple fibres, carded, combed or otherwise processed for spinning",KGM,"Korea, Republic of",25,0,72,0,97,0,Final,,,
202203,5507000000,"Fibres; artificial staple fibres, carded, combed or otherwise processed for spinning",KGM,United States of America,10,0,0,0,10,0,Final,,,
202203,5509220000,"Yarn; (not sewing thread), multiple (folded) or cabled yarn, of synthetic staple fibres, containing 85% or more by weight of polyester, not put up for retail sale",KGM,Chile,73,0,0,0,73,0,Final,,,
202203,5509220000,"Yarn; (not sewing thread), multiple (folded) or cabled yarn, of synthetic staple fibres, containing 85% or more by weight of polyester, not put up for retail sale",KGM,France,23,0,0,0,23,0,Final,,,
202203,5511100000,"Yarn; (not sewing thread), of synthetic staple fibres, containing 85% or more by weight of synthetic staple fibres, put up for retail sale",KGM,Australia,0,0,"5,701",135,"5,701",135,Final,,,
202203,5511200000,"Yarn; (not sewing thread), of synthetic staple fibres, containing less than 85% by weight of synthetic staple fibres, put up for retail sale",KGM,Australia,0,0,"1,446",34,"1,446",34,Final,,,
202203,5512110019,"Fabrics, woven; (not tyrecord fabrics or tickings) containing 85% or more by weight of polyester staple fibres, unbleached or bleached",MTK,Australia,0,0,"19,333","8,239","19,333","8,239",Final,,,
202203,5512110019,"Fabrics, woven; (not tyrecord fabrics or tickings) containing 85% or more by weight of polyester staple fibres, unbleached or bleached",MTK,United States of America,0,0,"63,264","25,048","63,264","25,048",Final,,,
202203,5512190001,"Fabrics, woven; tyrecord fabrics, containing 85% or more by weight of polyester staple fibres, other than unbleached or bleached",KGM,French Polynesia,0,0,"1,573",58,"1,573",58,Final,,,
