Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202210,302290063,"Fish; fresh or chilled, flounder, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"19,049",814,0,0,"19,049",814,Final,,,,
202210,302320029,"Fish; fresh or chilled, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,884,121,0,0,884,121,Final,,,,
202210,302340010,"Fish; fresh or chilled, bigeye tunas (Thunnus obesus), whole",KGM,"8,357",292,0,0,"8,357",292,Final,,,,
202210,302340012,"Fish; fresh or chilled, bigeye tunas (Thunnus obesus), headed and gutted",KGM,"11,134","1,459",0,0,"11,134","1,459",Final,,,,
202210,302350033,"Fish; fresh or chilled, Pacific bluefin tunas (Thunnus orientalis), whole",KGM,"37,071","1,552",0,0,"37,071","1,552",Final,,,,
202210,302350049,"Fish; fresh or chilled, Pacific bluefin tunas (Thunnus orientalis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"2,293",301,0,0,"2,293",301,Final,,,,
202210,302360010,"Fish; fresh or chilled, southern bluefin tunas (Thunnus maccoyii), whole",KGM,"1,084",60,0,0,"1,084",60,Final,,,,
202210,302360029,"Fish; fresh or chilled, southern bluefin tunas (Thunnus maccoyii), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,935,123,0,0,935,123,Final,,,,
202210,302390007,"Fish; fresh or chilled, tuna, n.e.c. in item no. 0302.3, whole",KGM,459,44,0,0,459,44,Final,,,,
202210,302440010,"Fish; fresh or chilled, mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), whole",KGM,208,19,0,0,208,19,Final,,,,
202210,302470015,"Fish; fresh or chilled, swordfish (Xiphias gladius), headed and gutted",KGM,"20,764","1,663",0,0,"20,764","1,663",Final,,,,
202210,302510010,"Fish; fresh or chilled, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus), whole",KGM,"38,561","1,963",0,0,"38,561","1,963",Final,,,,
202210,302540015,"Fish; fresh or chilled, hake (Merluccius spp., Urophycis spp.), headed and gutted",KGM,"14,667","1,966",0,0,"14,667","1,966",Final,,,,
202210,302590010,"Fish; fresh or chilled, n.e.c. in item no. 0302.5, whole",KGM,"4,014",141,0,0,"4,014",141,Final,,,,
202210,302590015,"Fish; fresh or chilled, n.e.c. in item no. 0302.5, headed and gutted",KGM,"2,671",269,0,0,"2,671",269,Final,,,,
202210,302740010,"Fish; fresh or chilled, eels (Anguilla spp.), whole",KGM,"7,202",397,0,0,"7,202",397,Final,,,,
202210,302740029,"Fish; fresh or chilled, eels (Anguilla spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"5,938",346,0,0,"5,938",346,Final,,,,
202210,302810010,"Fish; fresh or chilled, dogfish and other sharks, whole",KGM,"453,341","33,344",0,0,"453,341","33,344",Final,,,,
202210,302810015,"Fish; fresh or chilled, dogfish and other sharks, headed and gutted",KGM,"351,496","22,941",0,0,"351,496","22,941",Final,,,,
202210,302810029,"Fish; fresh or chilled, dogfish and other sharks, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"103,439","8,148",0,0,"103,439","8,148",Final,,,,
202210,302850010,"Fish; fresh or chilled, seabream (Sparidae), snapper, whole",KGM,"3,260,353","237,907",0,0,"3,260,353","237,907",Final,,,,
202210,302891010,"Fish; fresh or chilled, bluenose, whole",KGM,"273,870","18,904",0,0,"273,870","18,904",Final,,,,
202210,302891015,"Fish; fresh or chilled, groper, whole",KGM,"455,252","23,649",0,0,"455,252","23,649",Final,,,,
202210,302891019,"Fish; fresh or chilled, gurnard, whole",KGM,"14,895","1,488",0,0,"14,895","1,488",Final,,,,
202210,302891025,"Fish; fresh or chilled, John Dory, whole",KGM,"306,295","22,763",0,0,"306,295","22,763",Final,,,,
202210,302891039,"Fish; fresh or chilled, mullet, whole",KGM,"7,662",481,0,0,"7,662",481,Final,,,,
202210,302891049,"Fish; fresh or chilled, tarakihi, whole",KGM,"10,118","1,028",0,0,"10,118","1,028",Final,,,,
202210,302891055,"Fish; fresh or chilled, trevally, whole",KGM,"120,888","12,144",0,0,"120,888","12,144",Final,,,,
202210,302891065,"Fish; fresh or chilled, yellowtail kingfish, whole",KGM,"18,517","1,113",0,0,"18,517","1,113",Final,,,,
202210,302891079,"Fish; fresh or chilled, n.e.c. in heading 0302, whole",KGM,"289,752","18,673",0,0,"289,752","18,673",Final,,,,
202210,302892010,"Fish; fresh or chilled, bluenose, headed and gutted",KGM,"12,900",697,0,0,"12,900",697,Final,,,,
202210,302892015,"Fish; fresh or chilled, groper, headed and gutted",KGM,"95,038","5,830",0,0,"95,038","5,830",Final,,,,
202210,302892025,"Fish; fresh or chilled, John Dory, headed and gutted",KGM,"1,507",128,0,0,"1,507",128,Final,,,,
202210,302892035,"Fish; fresh or chilled, monkfish, headed and gutted",KGM,"3,008",349,0,0,"3,008",349,Final,,,,
202210,302892079,"Fish; fresh or chilled, n.e.c. in heading 0302, headed and gutted",KGM,"94,650","9,441",0,0,"94,650","9,441",Final,,,,
202210,302899011,"Fish; fresh or chilled, bluenose, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"33,931","1,852",0,0,"33,931","1,852",Final,,,,
202210,302899013,"Fish; fresh or chilled, groper, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"73,154","4,473",0,0,"73,154","4,473",Final,,,,
202210,302899021,"Fish; fresh or chilled, John Dory, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"1,902",174,0,0,"1,902",174,Final,,,,
202210,302899079,"Fish; fresh or chilled, n.e.c. in heading 0302, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"437,339","31,476",0,0,"437,339","31,476",Final,,,,
202210,302910019,"Fish; fresh or chilled, livers, roes and milt, n.e.c. in item 0302.91",KGM,404,35,0,0,404,35,Final,,,,
202210,303120010,"Fish; frozen, Pacific salmon (Oncorhynchus gorbuscha/keta/tschawytscha/ kisutch/masou/rhodurus) other than sockeye salmon (Oncorhynchus nerka), whole",KGM,"12,290",621,0,0,"12,290",621,Final,,,,
202210,303190039,"Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"2,070",60,0,0,"2,070",60,Final,,,,
202210,303260010,"Fish; frozen, eels (Anguilla spp.), whole",KGM,"5,470",225,0,0,"5,470",225,Final,,,,
202210,303260029,"Fish; frozen, eels (Anguilla spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"229,540","13,104",0,0,"229,540","13,104",Final,,,,
202210,303330011,"Fish; frozen, sole (Solea spp.), headed and gutted",KGM,"75,802","10,770",0,0,"75,802","10,770",Final,,,,
202210,303390002,"Fish; frozen, flounder, whole",KGM,"14,532","1,280",0,0,"14,532","1,280",Final,,,,
202210,303390012,"Fish; frozen, lemon sole, whole",KGM,"11,732","1,420",0,0,"11,732","1,420",Final,,,,
202210,303390021,"Fish; frozen, New Zealand sole, whole",KGM,"119,365","15,520",0,0,"119,365","15,520",Final,,,,
202210,303390041,"Fish; frozen, lemon sole, headed and gutted",KGM,"95,370","14,640",0,0,"95,370","14,640",Final,,,,
202210,303390051,"Fish; frozen, New Zealand sole, headed and gutted",KGM,"67,287","21,270",0,0,"67,287","21,270",Final,,,,
202210,303390062,"Fish; frozen, flounder, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"16,283","1,880",0,0,"16,283","1,880",Final,,,,
202210,303390072,"Fish; frozen, lemon sole, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"11,200","2,030",0,0,"11,200","2,030",Final,,,,
202210,303410001,"Fish; frozen, albacore or longfinned tunas (Thunnus alalunga), whole",KGM,"244,211","49,373",0,0,"244,211","49,373",Final,,,,
202210,303420029,"Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"4,356",72,0,0,"4,356",72,Final,,,,
202210,303540010,"Fish; frozen, blue mackerel (Scomber australasicus), whole",KGM,"2,004,059","1,154,170",0,0,"2,004,059","1,154,170",Final,,,,
