Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202205,1516100009,"Animal fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined but not further prepared, other than of whale",KGM,"742,830","328,033",0,0,"742,830","328,033",Final,,,,
202205,1516201910,"Vegetable fats and oils and their fractions; n.e.c. in item no. 1516.20 (e.g. inter-esterified or elaidinised), whether or not refined, but not further prepared",KGM,0,0,"92,077","10,693","92,077","10,693",Final,,,,
202205,1517100001,"Margarine; polyunsaturated, table, excluding liquid",KGM,"40,853","7,808",0,0,"40,853","7,808",Final,,,,
202205,1517100009,"Margarine; saturated, table, excluding liquid",KGM,"316,260","79,804",0,0,"316,260","79,804",Final,,,,
202205,1517100011,"Margarine; polyunsaturated, other than table, excluding liquid",KGM,"149,739","52,650",0,0,"149,739","52,650",Final,,,,
202205,1517100029,"Margarine; other than polyunsaturated or saturated, other than table, excluding liquid",KGM,"1,807",380,0,0,"1,807",380,Final,,,,
202205,1517900108,"Animal, vegetable or microbial fats or oils; edible mixtures or preparations of a kind used as mould release preparations, in aerosol containers, no chlorofluorocarbons",NMB,30,6,0,0,30,6,Final,,,,
202205,1517901908,"Animal, vegetable or microbial fats or oils; edible mixtures or preparations of animal or vegetable fats or oils or fractions of this chapter, n.e.c. in heading no. 1517, in aerosol containers, no chlorofluorocarbons",NMB,98,2,0,0,98,2,Final,,,,
202205,1517901919,"Animal, vegetable or microbial fats or oils; edible mixtures or preparations of animal or vegetable fats or oils or fractions of this chapter, n.e.c. in heading no. 1517, not in aerosol containers",LTR,"214,859","18,554",0,0,"214,859","18,554",Final,,,,
202205,1518000129,"Animal or vegetable fats and oils; boiled, oxidised, dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, other than of whale",LTR,30,1,0,0,30,1,Final,,,,
202205,1518000900,"Animal, vegetable or microbial fats, oils and their fractions; boiled, oxidised, dehydrated or otherwise chemically modified, excluding those of heading no. 1516, inedible mixtures or preparations of fats, oils or their fractions, n.e.c. in heading 1518",LTR,"75,062","43,181",0,0,"75,062","43,181",Final,,,,
202205,1521900100,Beeswax; whether or not refined or coloured,KGM,"4,143",303,0,0,"4,143",303,Final,,,,
202205,1601000001,"Meat preparations; sausages and similar products of meat, meat offal, blood or insects, and food preparations based on these products, with a chicken base",KGM,"1,232",44,0,0,"1,232",44,Final,,,,
202205,1601000019,"Meat preparations; sausages and similar products of meat, meat offal, blood or insects, and food preparations based on these products, with a poultry base (excluding chicken, turkey or duck)",KGM,"145,964","4,365",0,0,"145,964","4,365",Final,,,,
202205,1601000030,"Meat preparations; sausages and similar products of meat, meat offal, blood or insects, and food preparations based on these products, with a base other than of poultry",KGM,"69,742","9,300","1,239",76,"70,981","9,376",Final,,,,
202205,1602100110,"Meat preparations; homogenised, meat pastes and other preparations of meat, meat offal, blood or insects, prepared in combination with vegetables or other food substances, preserved in airtight cans or jars",KGM,"3,891",199,0,0,"3,891",199,Final,,,,
202205,1602100901,"Meat preparations; corned beef, homogenised, prepared without other food substances, preserved in airtight cans or jars",KGM,816,154,0,0,816,154,Final,,,,
202205,1602101910,"Meat preparations; homogenised preparations of meat, meat offal, blood or insects, packed other than in airtight cans or jars",KGM,"55,974","6,636",0,0,"55,974","6,636",Final,,,,
202205,1602200900,Meat preparations; of the prepared or preserved liver of any animal (excluding pates de foie gras and homogenised preparations),KGM,"68,592","6,249",0,0,"68,592","6,249",Final,,,,
202205,1602322000,"Meat preparations; of fowls of the species Gallus domesticus, preserved in airtight containers or jars, other than meat pastes or in combination with vegetables or other substances",KGM,"5,571",216,0,0,"5,571",216,Final,,,,
202205,1602329001,"Meat preparations; of fowls of the species Gallus domesticus, (packed other than in airtight containers or jars), chicken",KGM,"2,851,392","345,740",351,30,"2,851,743","345,770",Final,,,,
202205,1602391901,"Meat preparations; of chicken meat or meat offal (excluding livers and homogenised preparations), packed other than in airtight cans or jars",KGM,"104,073","17,265",0,0,"104,073","17,265",Final,,,,
202205,1602410900,"Meat preparations; of swine, hams and cuts thereof, prepared without other food substances, preserved in airtight cans or jars (excluding homogenised preparations)",KGM,"2,166",60,0,0,"2,166",60,Final,,,,
202205,1602411900,"Meat preparations; of swine, hams and cuts thereof, prepared or preserved, packed other than in airtight cans or jars (excluding homogenised preparations)",KGM,"13,954","1,780",0,0,"13,954","1,780",Final,,,,
202205,1602421900,"Meat preparations; of swine, shoulders and cuts thereof, prepared or preserved, packed other than in airtight cans or jars (excluding homogenised preparations)",KGM,"1,696",160,0,0,"1,696",160,Final,,,,
202205,1602490900,"Meat preparations; of swine, meat or meat offal (including mixtures), prepared without other food substances, preserved in airtight cans or jars, n.e.c. in heading no. 1602",KGM,327,24,0,0,327,24,Final,,,,
202205,1602491900,"Meat preparations; of swine, meat or meat offal (including mixtures), prepared or preserved, packed other than in airtight cans or jars, n.e.c. in heading no. 1602",KGM,774,92,29,2,803,94,Final,,,,
202205,1602500100,"Meat preparations; of bovine animals, meat pastes and other preparations of meat or meat offal, prepared with vegetables or other food substances, in airtight cans or jars, n.e.c. in heading no. 1602",KGM,"394,774","29,446",0,0,"394,774","29,446",Final,,,,
202205,1602500901,"Meat preparations; of bovine animals, corned beef, prepared without other food substances, preserved in airtight cans or jars (excluding homogenised preparations)",KGM,"4,520,505","279,220",0,0,"4,520,505","279,220",Final,,,,
202205,1602500919,"Meat preparations; of bovine animals, meat or meat offal, prepared without other food substances, preserved in airtight cans or jars, n.e.c. in heading no. 1602",KGM,"376,501","24,447",0,0,"376,501","24,447",Final,,,,
202205,1602501900,"Meat preparations; of bovine animals, meat or meat offal, prepared or preserved, packed other than in airtight cans or jars, n.e.c. in heading no. 1602",KGM,"14,722,964","841,992",518,27,"14,723,482","842,019",Final,,,,
202205,1602901909,"Meat preparations; mutton, prepared without other food substances, preserved in airtight cans or jars (excluding homogenised preparations)",KGM,"162,687","11,367",0,0,"162,687","11,367",Final,,,,
202205,1602901930,"Meat preparations; of meat or meat offal n.e.c. in heading no. 1602, prepared without other food substances, preserved in airtight cans or jars",KGM,"1,553",138,0,0,"1,553",138,Final,,,,
202205,1602902910,"Meat preparations; of meat or meat offal n.e.c. in heading no. 1602, prepared or preserved, packed other than in airtight cans or jars",KGM,"217,012","29,626",0,0,"217,012","29,626",Final,,,,
202205,1603000101,Extracts; of meat,KGM,"671,194","112,298",0,0,"671,194","112,298",Final,,,,
202205,1603000109,Juices; of meat,KGM,"39,636","1,440",0,0,"39,636","1,440",Final,,,,
202205,1603000121,"Extracts and juices; of crustaceans or molluscs, mussel oil",KGM,"3,971,154","2,060",0,0,"3,971,154","2,060",Final,,,,
202205,1603000129,"Extracts and juices; of crustaceans or molluscs, other than mussel oil",KGM,"71,014",651,0,0,"71,014",651,Final,,,,
202205,1604110001,"Fish preparations; salmon, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,"7,171",286,"4,680",918,"11,851","1,204",Final,,,,
202205,1604110009,"Fish preparations; salmon, prepared or preserved, whole or in pieces (but not minced), other than in airtight cans or jars",KGM,"2,642",213,"1,447",39,"4,089",252,Final,,,,
202205,1604130100,"Fish preparations; sardines, brisling, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,"5,676","1,801","7,932",50,"13,608","1,851",Final,,,,
202205,1604140100,"Fish preparations; tunas, skipjack tuna and bonito (Sarda spp.), prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,"29,906","3,732","73,230","6,242","103,136","9,974",Final,,,,
202205,1604150100,"Fish preparations; mackerel, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,"10,850","1,089","2,080",408,"12,930","1,497",Final,,,,
202205,1604160100,"Fish preparations; anchovies, prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,60,1,0,0,60,1,Final,,,,
202205,1604160900,"Fish preparations; anchovies, prepared or preserved, whole or in pieces (but not minced), packed other than in airtight cans or jars",KGM,558,175,706,64,"1,264",239,Final,,,,
202205,1604190939,"Fish preparations; fish prepared or preserved, whole or in pieces (but not minced), in airtight cans or jars, whether or not with added liquor, oil or sauce, n.e.c. in heading 1604",KGM,"2,675",354,0,0,"2,675",354,Final,,,,
202205,1604191911,"Fish preparations; fish prepared or preserved, whole or in pieces (but not minced), packed other than in airtight cans or jars, n.e.c. in heading 1604",KGM,"483,923","45,018",0,0,"483,923","45,018",Final,,,,
202205,1604200909,Fish preparations; fish fingers,KGM,"150,006","16,165","1,379",152,"151,385","16,317",Final,,,,
202205,1604200919,Fish preparations; fish cakes,KGM,"122,269","19,968",0,0,"122,269","19,968",Final,,,,
202205,1604200929,"Fish preparations; sausages, prepared meals and the like, n.e.c. in item no. 1604.20",KGM,"1,907,446","180,265",645,60,"1,908,091","180,325",Final,,,,
202205,1604201109,"Fish preparations; sardines, sild, brisling, saury, minced or in forms n.e.c. in heading no. 1604, preserved in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,225,9,0,0,225,9,Final,,,,
202205,1604202911,"Fish preparations; tuna, minced or in forms n.e.c. in heading no. 1604, preserved in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,0,0,"34,793","3,290","34,793","3,290",Final,,,,
202205,1604202919,"Fish preparations; fish n.e.c. in item no. 1604.20.1, minced or in forms n.e.c. in heading no. 1604, preserved in airtight cans or jars, whether or not with added liquor, oil or sauce",KGM,593,9,0,0,593,9,Final,,,,
202205,1604203900,"Fish preparations; fish, minced or in forms n.e.c. in item no. 1604.1, packed other than in airtight cans or jars",KGM,885,109,0,0,885,109,Final,,,,
202205,1604310000,Fish preparations; caviar,KGM,"20,287",121,0,0,"20,287",121,Final,,,,
202205,1605100909,"Crustacean preparations; crabs, sausages, prepared meals and the like, excluding pastes and pate",KGM,"2,507",350,0,0,"2,507",350,Final,,,,
202205,1605211000,"Crustacean preparations; shrimps and prawns, pastes, not in airtight containers",KGM,144,12,0,0,144,12,Final,,,,
202205,1605212019,"Crustacean preparations; shrimps and prawns, sausages, prepared meals and the like, excluding pastes and pate, not in airtight containers",KGM,"1,958",189,0,0,"1,958",189,Final,,,,
202205,1605219000,"Crustacean preparations; shrimps and prawns, prepared in was n.e.c. in item no. 1605.21.10 and 1605.21.20, not in airtight containers",KGM,0,0,"27,815","1,611","27,815","1,611",Final,,,,
202205,1605400909,"Crustacean preparations; sausages, prepared meals and the like, excluding pastes and pate, excluding crab, shrimps, prawns, and lobster",KGM,"7,672",320,0,0,"7,672",320,Final,,,,
202205,1605401919,"Crustacean preparations; crustaceans, excluding crab, shrimps, prawns and lobster, prepared or preserved in ways n.e.c. in item no. 1605.40.01 and 1605.40.09, packed other than in airtight cans or jars",KGM,149,12,0,0,149,12,Final,,,,
202205,1605539029,"Mollusc preparations; mussels, prepared or preserved in ways n.e.c. in item no. 1605.53.90, packed other than in airtight cans or jars",KGM,"778,813","115,071",0,0,"778,813","115,071",Final,,,,
202205,1605542029,"Mollusc preparations; cuttle fish and squid, sausages, prepared meals and the like, excluding pastes or pate",KGM,900,59,0,0,900,59,Final,,,,
202205,1605549029,"Mollusc preparations; cuttle fish and squid, prepared or preserved in ways n.e.c. in item no. 1605.54.10 and 1605.54.20, packed other than in airtight cans or jars",KGM,"7,885","1,151","1,184",125,"9,069","1,276",Final,,,,
202205,1605699000,"Aquatic invertebrates; other than crustaceans, molluscs, sea cucumbers, sea urchins, and jellyfish, prepared or preserved, packed other than in airtight cans or jars",KGM,"4,293",450,0,0,"4,293",450,Final,,,,
202205,1701140010,"Sugars; cane sugar, raw, in solid form, other than as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter, of a polarisation of less than 99 degrees",KGM,365,83,0,0,365,83,Final,,,,
202205,1701140019,"Sugars; cane sugar, raw, in solid form, other than as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter, of a polarisation of 99 degrees or more",KGM,"11,231","4,445","1,342",104,"12,573","4,549",Final,,,,
202205,1701910001,"Sugars; sucrose, chemically pure, in solid form, containing added flavouring or colouring matter, brown sugar, in packs not exceeding 5kg",KGM,"5,281","3,050",130,15,"5,411","3,065",Final,,,,
202205,1701910019,"Sugars; sucrose; chemically pure, in solid form, containing added flavouring or colouring matter, other than brown sugar",KGM,"7,659",709,0,0,"7,659",709,Final,,,,
202205,1701990001,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, icing sugar, in packs not exceeding 5kg",KGM,"11,632","5,470",0,0,"11,632","5,470",Final,,,,
202205,1701990009,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, icing sugar, in packs exceeding 5kg",KGM,"3,964","1,609",0,0,"3,964","1,609",Final,,,,
202205,1701990011,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, white sugar, other than icing sugar, in packs not exceeding 5kg",KGM,"1,427,411","1,157,175",799,500,"1,428,210","1,157,675",Final,,,,
202205,1701990021,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, white sugar, other than icing sugar, in packs exceeding 5kg but not exceeding 15kg",KGM,"2,628",427,0,0,"2,628",427,Final,,,,
202205,1701990029,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, white sugar, other than icing sugar, in packs exceeding 15kg",KGM,"419,742","355,585","9,740","10,050","429,482","365,635",Final,,,,
202205,1701990032,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, brown sugar, in packs not exceeding 5kg",KGM,"2,094",595,26,10,"2,120",605,Final,,,,
202205,1701990038,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, brown sugar, in packs of over 5kg",KGM,819,308,0,0,819,308,Final,,,,
202205,1701990041,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, other than brown sugar, in packs not exceeding 5kg",KGM,627,187,325,20,952,207,Final,,,,
202205,1701990049,"Sugars; sucrose, chemically pure, in solid form, not containing added flavouring or colouring matter, other than brown sugar, in packs exceeding 5kg",KGM,"151,838","35,882","107,971","82,270","259,809","118,152",Final,,,,
202205,1702110000,"Sugars; lactose and lactose syrup, containing by weight 99% or more lactose, expressed as anhydrous lactose, calculated on the dry matter",KGM,"11,297,408","3,662,750",0,0,"11,297,408","3,662,750",Final,,,,
202205,1702200000,"Sugars; maple sugar, chemically pure, in solid form; maple syrup not containing added flavouring or colouring matter",KGM,"15,756","4,821",414,35,"16,170","4,856",Final,,,,
202205,1702300001,"Sugars; glucose, chemically pure, in solid form, containing less than 20% by weight of fructose",KGM,185,20,0,0,185,20,Final,,,,
202205,1702300009,"Sugars; glucose syrup, not containing fructose, added flavouring or colouring matter",KGM,"234,587","194,745","28,462","5,069","263,049","199,815",Final,,,,
202205,1702600000,"Sugars; fructose, in the solid form, other than chemically pure fructose, and fructose syrup, (containing in the dry state more than 50% by weight of fructose, but not containing added flavouring or artificial matter), excluding invert sugar",KGM,"1,497",775,"4,000","1,600","5,497","2,375",Final,,,,
202205,1702901100,Sugars; caramel,KGM,"40,878","5,856",0,0,"40,878","5,856",Final,,,,
202205,1702901801,"Sugars; n.e.c. in heading no. 1702, including invert sugar, chemically pure maltose",,"27,936",,0,,"27,936",,Final,,,,
202205,1702901809,"Sugars; including invert sugar and other sugar and sugar syrup blends containing, in the dry state, 50% by weight of fructose; n.e.c. in item 1702.90",KGM,"1,052,330","175,928","24,210","9,001","1,076,540","184,929",Final,,,,
202205,1703100001,"Sugars; molasses, from sugar cane, refined",KGM,"2,652",281,0,0,"2,652",281,Final,,,,
202205,1704100000,"Sugar confectionery; chewing gum, whether or not sugar-coated, not containing cocoa",KGM,"7,728",494,0,0,"7,728",494,Final,,,,
202205,1704900010,"Sugar confectionery; (excluding chewing gum, including white chocolate), not containing cocoa",KGM,"7,145,447","686,995","69,523","2,603","7,214,970","689,598",Final,,,,
202205,1801000000,"Cocoa beans; whole or broken, raw or roasted",KGM,"6,736",506,0,0,"6,736",506,Final,,,,
202205,1804000000,"Cocoa; butter, fat and oil",KGM,"1,797",501,48,2,"1,845",503,Final,,,,
202205,1805000000,"Cocoa; powder, not containing added sugar or other sweetening matter",KGM,"21,967","3,502","3,867",193,"25,834","3,695",Final,,,,
202205,1806100000,"Cocoa; powder, containing added sugar or other sweetening matter",KGM,"9,019","1,159","2,911",245,"11,930","1,404",Final,,,,
202205,1806200010,"Chocolate & other food preparations containing cocoa; in blocks/slabs/bars of more than 2kg or in liquid/paste/powder/granular or other bulk form in containers/packings, content exceeding 2kg, containing by weight 30% or more dairy product (milk powder)",KGM,"1,928",348,305,76,"2,233",423,Final,,,,
202205,1806200090,"Chocolate & other food preparations containing cocoa; in blocks/slabs/bars of more than 2kg or in liquid/paste/powder/granular or other bulk form in containers/packings, content exceeding 2kg, containing by weight less than 30% dairy (milk powder)",KGM,"43,736","4,488","8,253",396,"51,989","4,884",Final,,,,
202205,1806310001,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, moulded, filled, exceeding 15g but not exceeding 2kg",KGM,"636,240","48,409",0,0,"636,240","48,409",Final,,,,
202205,1806310011,"Chocolate and other food preparations containing cocoa; chocolate coated (enrobed) bars, filled, wrapped, exceeding 15g but not exceeding 2kg",KGM,"1,253,625","121,250","16,898","1,080","1,270,523","122,330",Final,,,,
202205,1806310019,"Chocolate and other food preparations containing cocoa; chocolate coated (enrobed) bars, filled, unwrapped, exceeding 15g but not exceeding 2kg",KGM,558,46,0,0,558,46,Final,,,,
202205,1806310029,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 15g or less",KGM,"2,345",206,0,0,"2,345",206,Final,,,,
202205,1806320001,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, moulded, (not filled), exceeding 15g but not exceeding 2kg",KGM,"1,139,643","131,139",0,0,"1,139,643","131,139",Final,,,,
202205,1806320011,"Chocolate and other food preparations containing cocoa; chocolate coated (enrobed) bars, (not filled), wrapped, exceeding 15g but not exceeding 2kg",KGM,"8,732,249","350,099",0,0,"8,732,249","350,099",Final,,,,
202205,1806320029,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 15g or less",KGM,"1,939",100,0,0,"1,939",100,Final,,,,
202205,1806900001,"Chocolate and other food preparations containing cocoa; (in forms other than blocks, slabs or bars), weight exceeding 15g",KGM,"1,305,462","74,825","2,038",141,"1,307,500","74,966",Final,,,,
202205,1806900011,"Chocolate and other food preparations containing cocoa; chocolate pieces (creams, liqueurs, assortments and the like), weighing 15g or less, in retail packs",KGM,"39,028","3,761",0,0,"39,028","3,761",Final,,,,
202205,1806900019,"Chocolate and other food preparations containing cocoa; chocolate pieces (creams, liqueurs, assortments and the like), weighing 15g or less, other than in retail packs",KGM,"11,425",975,11,0,"11,436",975,Final,,,,
202205,1806900029,"Chocolate and other food preparations containing cocoa; in forms n.e.c. in heading no. 1806, weighing 15g or less",KGM,"1,092,130","263,783","43,333",561,"1,135,463","264,344",Final,,,,
202205,1901100900,"Food preparations; of flour, meal, starch, malt extract or milk products, (not containing cocoa), suitable for infants or young children, put up for retail sale",KGM,"162,402,664","8,724,030","706,577","43,031","163,109,241","8,767,060",Final,,,,
202205,1901200100,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, containing cocoa",KGM,"398,684","80,606",0,0,"398,684","80,606",Final,,,,
202205,1901200900,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares, not containing cocoa",KGM,"4,435,207","1,261,138",0,0,"4,435,207","1,261,138",Final,,,,
202205,1901900110,"Food preparations; of flour, meal, starch, malt extract or milk products, containing cocoa, for uses n.e.c. in heading no. 1901",KGM,"47,136","4,659",0,0,"47,136","4,659",Final,,,,
202205,1901900912,Food preparations; malt extract for use in commercial brewing,KGM,"248,483","108,371",0,0,"248,483","108,371",Final,,,,
202205,1901900918,"Food preparations; malt extract, other than for use in home or commercial brewing",KGM,"6,157","4,250",0,0,"6,157","4,250",Final,,,,
202205,1901900930,"Food preparations; of flour, meal, starch or milk products, (other than malt extract), not containing cocoa, for uses n.e.c. in heading 1901",KGM,"35,015,966","4,752,620","216,424","11,280","35,232,390","4,763,900",Final,,,,
202205,1902110000,"Food preparations; pasta, containing eggs, uncooked, not stuffed or otherwise prepared",KGM,"3,895",781,0,0,"3,895",781,Final,,,,
202205,1902190000,"Food preparations; pasta (excluding that containing eggs), uncooked, not stuffed or otherwise prepared",KGM,"30,508","7,088","5,660","1,347","36,168","8,435",Final,,,,
202205,1902200000,"Food preparations; pasta, stuffed (with meat or other substances), whether or not cooked or otherwise prepared",KGM,"72,501","18,055",280,17,"72,781","18,072",Final,,,,
202205,1902300101,"Food preparations; pasta (excluding stuffed), cooked, prepared in combination with other food substances, dried noodle cake with flavour sachet",KGM,"173,965","94,661",0,0,"173,965","94,661",Final,,,,
202205,1902300109,"Food preparations; pasta (excluding stuffed), cooked, prepared in combination with other food substances, (other than dried noodle cake with flavour sachet)",KGM,"438,846","163,051",583,377,"439,429","163,428",Final,,,,
202205,1902300901,"Food preparations; pasta (excluding stuffed), dried noodle cake, cooked, not prepared in combination with other food substances",KGM,10,3,0,0,10,3,Final,,,,
202205,1902300909,"Food preparations; pasta (excluding stuffed), (other than dried noodle cake), cooked, not prepared in combination with other food substances",KGM,"17,608","1,492","3,789",547,"21,397","2,039",Final,,,,
202205,1902400000,Food preparations; couscous,KGM,"2,535",480,164,55,"2,699",535,Final,,,,
202205,1903000000,"Food preparations; tapioca and substitutes therefor, prepared from starch, in the form of flakes, grains, pearls, siftings or similar",KGM,201,100,0,0,201,100,Final,,,,
202205,1904100100,"Food preparations; obtained by the swelling or roasting of cereals or cereal products, coated with chocolate or cocoa",KGM,443,190,137,20,580,210,Final,,,,
202205,1904100902,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, mainly of maize",KGM,"34,825","10,499",0,0,"34,825","10,499",Final,,,,
202205,1904100905,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, mainly of oats",KGM,"55,799","10,808",430,32,"56,229","10,840",Final,,,,
202205,1904100911,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, mainly of rice",KGM,"140,116","33,201","3,593","1,566","143,709","34,768",Final,,,,
202205,1904100915,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, mainly of wheat",KGM,"62,079","17,469",232,16,"62,311","17,485",Final,,,,
202205,1904100919,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs not exceeding 1 kg, n.e.c. in item no. 1904.10",KGM,"373,361","30,251",966,109,"374,327","30,360",Final,,,,
202205,1904100921,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs exceeding 1 kg, mainly of maize",KGM,204,48,0,0,204,48,Final,,,,
202205,1904100925,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs exceeding 1 kg, mainly of oats",KGM,"25,384","3,522",0,0,"25,384","3,522",Final,,,,
202205,1904100935,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs exceeding 1 kg, mainly of wheat",KGM,"142,118","30,969",0,0,"142,118","30,969",Final,,,,
202205,1904100939,"Food preparations; breakfast cereals, obtained by the swelling or roasting of cereals or cereal products, (not coated with chocolate or cocoa), in packs exceeding 1 kg, n.e.c. in item no. 1904.10",KGM,"347,925","78,103","2,164",510,"350,089","78,613",Final,,,,
202205,1904100941,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), maize",KGM,"17,904","1,093",0,0,"17,904","1,093",Final,,,,
202205,1904100945,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), oats",KGM,"33,206","4,348",0,0,"33,206","4,348",Final,,,,
202205,1904100951,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), rice",KGM,"1,046",55,0,0,"1,046",55,Final,,,,
202205,1904100961,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), mixtures of cereals",KGM,"1,257",98,0,0,"1,257",98,Final,,,,
202205,1904100969,"Food preparations; obtained by the swelling or roasting of cereals or cereal products (excluding breakfast cereals), (not coated with chocolate or cocoa), n.e.c. in item no. 1904.10",KGM,"48,688","5,096","6,897",336,"55,585","5,432",Final,,,,
202205,1904205000,"Food preparations; obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals, muesli",KGM,"17,154","1,919","2,344",290,"19,498","2,209",Final,,,,
202205,1904209002,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli), breakfast cereals, (in packs not exceeding 1kg), mainly of maize",KGM,"6,306",235,0,0,"6,306",235,Final,,,,
202205,1904209015,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli), breakfast cereals, (in packs not exceeding 1kg), mainly of wheat",KGM,"4,518",949,0,0,"4,518",949,Final,,,,
202205,1904209019,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli), breakfast cereals, (in packs not exceeding 1kg), n.e.c. in item no. 1904.20",KGM,"53,173","11,118",0,0,"53,173","11,118",Final,,,,
202205,1904209021,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli), breakfast cereals, in packs exceeding 1kg, mainly of maize",KGM,660,144,0,0,660,144,Final,,,,
202205,1904209045,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), oats",KGM,311,35,72,13,383,47,Final,,,,
202205,1904209051,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), rice",KGM,"88,812","15,576",0,0,"88,812","15,576",Final,,,,
202205,1904209061,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), mixtures",KGM,"5,117",315,0,0,"5,117",315,Final,,,,
202205,1904209069,"Food preparations; obtained from unroasted cereal flakes or their mixtures, roasted cereal flakes and swelled cereals, (not coated with cocoa or chocolate, not muesli, not breakfast cereals), n.e.c. in item no. 1904.20",KGM,"303,626","46,787",0,0,"303,626","46,787",Final,,,,
202205,1904900901,"Food preparations; cereals (excluding maize), in grain form, pre-cooked or otherwise prepared, (not coated with chocolate), breakfast cereals, muesli",KGM,"154,447","17,524",0,0,"154,447","17,524",Final,,,,
202205,1904900909,"Food preparations; cereals (excluding maize), in grain form, pre-cooked or otherwise prepared, (not coated with chocolate), breakfast cereals, other than muesli",KGM,"52,527","26,515",0,0,"52,527","26,515",Final,,,,
