Month,Harmonised System Code,Harmonised System Description,Unit Qty,Country,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,
202304,303892047,"Fish; frozen, oreo dory, other than black, headed and gutted",KGM,Australia,"56,708","34,865",0,0,"56,708","34,865",Provisional,,,
202304,303892047,"Fish; frozen, oreo dory, other than black, headed and gutted",KGM,"China, People's Republic of","66,654","18,619",0,0,"66,654","18,619",Provisional,,,
202304,303892047,"Fish; frozen, oreo dory, other than black, headed and gutted",KGM,Spain,"70,911","23,980",0,0,"70,911","23,980",Provisional,,,
202304,303892051,"Fish; frozen, sea perch, headed and gutted",KGM,"China, People's Republic of","2,682",819,0,0,"2,682",819,Provisional,,,
202304,303892051,"Fish; frozen, sea perch, headed and gutted",KGM,Viet Nam,"3,949","1,376",0,0,"3,949","1,376",Provisional,,,
202304,303892059,"Fish; frozen, warehou, blue, headed and gutted",KGM,Portugal,"310,973","60,659",0,0,"310,973","60,659",Provisional,,,
202304,303892059,"Fish; frozen, warehou, blue, headed and gutted",KGM,Viet Nam,"32,231","9,200",0,0,"32,231","9,200",Provisional,,,
202304,303892061,"Fish; frozen, warehou, silver, headed and gutted",KGM,"China, People's Republic of","722,322","189,760",0,0,"722,322","189,760",Provisional,,,
202304,303892061,"Fish; frozen, warehou, silver, headed and gutted",KGM,Japan,"56,358","12,640",0,0,"56,358","12,640",Provisional,,,
202304,303892061,"Fish; frozen, warehou, silver, headed and gutted",KGM,Lithuania,"202,995","40,020",0,0,"202,995","40,020",Provisional,,,
202304,303892061,"Fish; frozen, warehou, silver, headed and gutted",KGM,Poland,"265,957","52,794",0,0,"265,957","52,794",Provisional,,,
202304,303892063,"Fish; frozen, warehou, other than blue or silver, headed and gutted",KGM,"China, People's Republic of","93,749","14,278",0,0,"93,749","14,278",Provisional,,,
202304,303892067,"Fish; frozen, yellowtail kingfish, headed and gutted",KGM,Cook Islands,"2,041",464,0,0,"2,041",464,Provisional,,,
202304,303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,"China, People's Republic of","153,988","33,409",0,0,"153,988","33,409",Provisional,,,
202304,303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,Denmark,"16,990","3,520",0,0,"16,990","3,520",Provisional,,,
202304,303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,Spain,"75,099","23,300",0,0,"75,099","23,300",Provisional,,,
202304,303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,Georgia,"112,214","24,892",0,0,"112,214","24,892",Provisional,,,
202304,303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,Portugal,"104,688","30,243",0,0,"104,688","30,243",Provisional,,,
202304,303892079,"Fish; frozen, n.e.c. in heading 0303, headed and gutted",KGM,Viet Nam,"101,069","22,014",0,0,"101,069","22,014",Provisional,,,
202304,303899011,"Fish; frozen, alfonsino, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Japan,"628,269","52,280",0,0,"628,269","52,280",Provisional,,,
202304,303899014,"Fish; frozen, barracouta, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Australia,"42,759","32,120",0,0,"42,759","32,120",Provisional,,,
202304,303899014,"Fish; frozen, barracouta, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Poland,"64,232","27,000",0,0,"64,232","27,000",Provisional,,,
202304,303899014,"Fish; frozen, barracouta, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,South Africa,"122,217","51,680",0,0,"122,217","51,680",Provisional,,,
202304,303899016,"Fish; frozen, bluenose, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Australia,"53,779","5,550",0,0,"53,779","5,550",Provisional,,,
202304,303899020,"Fish; frozen, cardinal fish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Japan,"19,688","4,800",0,0,"19,688","4,800",Provisional,,,
202304,303899022,"Fish; frozen, gemfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Georgia,"364,922","79,430",0,0,"364,922","79,430",Provisional,,,
202304,303899027,"Fish; frozen, ghost shark, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Lithuania,"5,331","1,690",0,0,"5,331","1,690",Provisional,,,
202304,303899027,"Fish; frozen, ghost shark, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Ukraine,"9,135","2,808",0,0,"9,135","2,808",Provisional,,,
202304,303899036,"Fish; frozen, ling, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Canada,"48,818","10,830",0,0,"48,818","10,830",Provisional,,,
202304,303899036,"Fish; frozen, ling, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Spain,"439,144","75,978",0,0,"439,144","75,978",Provisional,,,
202304,303899038,"Fish; frozen, moki, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Cook Islands,"1,980",200,0,0,"1,980",200,Provisional,,,
202304,303899044,"Fish; frozen, orange roughy, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"China, People's Republic of",238,25,0,0,238,25,Provisional,,,
202304,303899046,"Fish; frozen, oreo dory, black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Japan,"162,080","58,674",0,0,"162,080","58,674",Provisional,,,
202304,303899048,"Fish; frozen, oreo dory, other than black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Bulgaria,"15,211","4,488",0,0,"15,211","4,488",Provisional,,,
202304,303899048,"Fish; frozen, oreo dory, other than black, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Ukraine,"35,613","9,798",0,0,"35,613","9,798",Provisional,,,
202304,303899058,"Fish; frozen, warehou, blue, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Bulgaria,"39,747","9,189",0,0,"39,747","9,189",Provisional,,,
202304,303899058,"Fish; frozen, warehou, blue, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Denmark,"111,121","25,620",0,0,"111,121","25,620",Provisional,,,
202304,303899058,"Fish; frozen, warehou, blue, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Dominican Republic,"447,033","106,575",0,0,"447,033","106,575",Provisional,,,
202304,303899058,"Fish; frozen, warehou, blue, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Portugal,"117,580","26,874",0,0,"117,580","26,874",Provisional,,,
202304,303899060,"Fish; frozen, warehou, silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Bulgaria,"24,466","4,481",0,0,"24,466","4,481",Provisional,,,
202304,303899060,"Fish; frozen, warehou, silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"China, People's Republic of","133,199","27,000",0,0,"133,199","27,000",Provisional,,,
202304,303899060,"Fish; frozen, warehou, silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Japan,"295,237","60,975",0,0,"295,237","60,975",Provisional,,,
202304,303899060,"Fish; frozen, warehou, silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Ukraine,"756,461","159,981",0,0,"756,461","159,981",Provisional,,,
202304,303899060,"Fish; frozen, warehou, silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Viet Nam,"173,483","47,734",0,0,"173,483","47,734",Provisional,,,
202304,303899062,"Fish; frozen, warehou, other than blue or silver, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Japan,"133,678","15,195",0,0,"133,678","15,195",Provisional,,,
202304,303899064,"Fish; frozen, yellowtail kingfish, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Ukraine,"27,127","5,843",0,0,"27,127","5,843",Provisional,,,
202304,303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"China, People's Republic of","52,175","10,020",0,0,"52,175","10,020",Provisional,,,
202304,303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Spain,"129,026","39,312",0,0,"129,026","39,312",Provisional,,,
202304,303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Japan,"8,456","1,045",0,0,"8,456","1,045",Provisional,,,
202304,303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,"Korea, Republic of","41,952","20,976",0,0,"41,952","20,976",Provisional,,,
202304,303899079,"Fish; frozen, n.e.c. in heading 0303, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99, other than whole or headed and gutted",KGM,Ukraine,"61,493","17,424",0,0,"61,493","17,424",Provisional,,,
202304,303920000,"Fish; frozen, shark fins",KGM,Singapore,"220,042","9,083",0,0,"220,042","9,083",Provisional,,,
202304,303990000,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",KGM,Australia,"193,694","44,199",0,0,"193,694","44,199",Provisional,,,
202304,303990000,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",KGM,"China, People's Republic of","602,982","28,920",0,0,"602,982","28,920",Provisional,,,
202304,303990000,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",KGM,Singapore,"25,890","2,216",0,0,"25,890","2,216",Provisional,,,
202304,303990000,"Fish; frozen, fish fins (other than shark fins), heads, tails, maws and other edible fish offal",KGM,Samoa,"4,503",911,0,0,"4,503",911,Provisional,,,
202304,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,Australia,"342,201","13,185",0,0,"342,201","13,185",Provisional,,,
202304,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,Canada,"8,490",265,0,0,"8,490",265,Provisional,,,
202304,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,Switzerland,447,15,0,0,447,15,Provisional,,,
202304,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,Cook Islands,804,42,0,0,804,42,Provisional,,,
202304,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,Fiji,"15,328",402,0,0,"15,328",402,Provisional,,,
202304,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,United Kingdom,"24,157",617,0,0,"24,157",617,Provisional,,,
202304,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,Hong Kong (Special Administrative Region),"9,541",223,0,0,"9,541",223,Provisional,,,
202304,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,French Polynesia,"25,051",564,0,0,"25,051",564,Provisional,,,
202304,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,Singapore,"109,347","2,977",0,0,"109,347","2,977",Provisional,,,
202304,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,Taiwan,"17,436",350,0,0,"17,436",350,Provisional,,,
202304,304410000,"Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)",KGM,United States of America,"267,447","8,236",0,0,"267,447","8,236",Provisional,,,
202304,304430015,"Fish fillets; fresh or chilled, lemon sole",KGM,Australia,"3,138",220,0,0,"3,138",220,Provisional,,,
202304,304470017,"Fish fillets; fresh or chilled, spotted dogfish (Rig)",KGM,Australia,"2,957",137,0,0,"2,957",137,Provisional,,,
202304,304490013,"Fish fillets; fresh or chilled, bluenose",KGM,Australia,"1,016",38,0,0,"1,016",38,Provisional,,,
202304,304490015,"Fish fillets; fresh or chilled, blue cod",KGM,Australia,"1,540",39,0,0,"1,540",39,Provisional,,,
202304,304490027,"Fish fillets; fresh or chilled, groper",KGM,Australia,"5,551",163,0,0,"5,551",163,Provisional,,,
202304,304490027,"Fish fillets; fresh or chilled, groper",KGM,Switzerland,109,5,0,0,109,5,Provisional,,,
202304,304490029,"Fish fillets; fresh or chilled, gurnard",KGM,Australia,"185,542","9,373",0,0,"185,542","9,373",Provisional,,,
202304,304490035,"Fish fillets; fresh or chilled, John dory",KGM,Australia,"55,108","1,909",0,0,"55,108","1,909",Provisional,,,
202304,304490035,"Fish fillets; fresh or chilled, John dory",KGM,Switzerland,"9,491",419,0,0,"9,491",419,Provisional,,,
202304,304490035,"Fish fillets; fresh or chilled, John dory",KGM,Hong Kong (Special Administrative Region),571,13,0,0,571,13,Provisional,,,
202304,304490035,"Fish fillets; fresh or chilled, John dory",KGM,Singapore,"1,128",40,0,0,"1,128",40,Provisional,,,
202304,304490035,"Fish fillets; fresh or chilled, John dory",KGM,United States of America,"12,124",409,0,0,"12,124",409,Provisional,,,
202304,304490037,"Fish fillets; fresh or chilled, kahawai",KGM,Canada,54,6,0,0,54,6,Provisional,,,
202304,304490041,"Fish fillets; fresh or chilled, ling",KGM,Australia,"32,652","1,918",0,0,"32,652","1,918",Provisional,,,
