Month,Harmonised System Code,Harmonised System Description,Unit Qty,Exports ($NZD fob),Exports Qty,Re-exports ($NZD fob),Re-exports Qty,Total Exports ($NZD fob),Total Exports Qty,Status,,,,
202204,302130010,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka/gorbuscha/keta/tschawytscha/kisutch/masou/rhodurus), whole",KGM,"5,016,110","243,858",0,0,"5,016,110","243,858",Final,,,,
202204,302130015,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka/gorbuscha/keta/tschawytscha/kisutch/masou/rhodurus), headed and gutted",KGM,"432,177","30,659",0,0,"432,177","30,659",Final,,,,
202204,302130029,"Fish; fresh or chilled, Pacific salmon (Oncorhynchus nerka/gorbuscha/keta/tschawytscha/kisutch/masou/rhodurus), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"1,173,813","59,031",0,0,"1,173,813","59,031",Final,,,,
202204,302230011,"Fish; fresh or chilled, sole (Solea spp.),headed and gutted",KGM,231,20,0,0,231,20,Final,,,,
202204,302240010,"Fish; fresh or chilled, turbots (Psetta maxima, Scophthalmidae), whole",KGM,"14,777","1,596",0,0,"14,777","1,596",Final,,,,
202204,302240029,"Fish; fresh or chilled, turbots (Psetta maxima, Scophthalmidae), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,110,6,0,0,110,6,Final,,,,
202204,302290002,"Fish; fresh or chilled, flounder, whole",KGM,"84,907","5,841",0,0,"84,907","5,841",Final,,,,
202204,302290012,"Fish; fresh or chilled, lemon sole, whole",KGM,108,12,0,0,108,12,Final,,,,
202204,302290021,"Fish; fresh or chilled, New Zealand sole, whole",KGM,"1,197",144,0,0,"1,197",144,Final,,,,
202204,302290028,"Fish; fresh or chilled, flat fish n.e.c. in heading 0302, whole",KGM,"2,841",358,0,0,"2,841",358,Final,,,,
202204,302290031,"Fish; fresh or chilled, flounder, headed and gutted",KGM,"12,623","1,537",0,0,"12,623","1,537",Final,,,,
202204,302290063,"Fish; fresh or chilled, flounder, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,"51,488","2,968",0,0,"51,488","2,968",Final,,,,
202204,302310011,"Fish; fresh or chilled, albacore or longfinned tunas (Thunnus alalunga), headed and gutted",KGM,"7,765",668,0,0,"7,765",668,Final,,,,
202204,302320011,"Fish; fresh or chilled, yellowfin tunas (Thunnus albacares), headed and gutted",KGM,"3,263",258,0,0,"3,263",258,Final,,,,
202204,302320029,"Fish; fresh or chilled, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99, other than whole or headed and gutted",KGM,390,44,0,0,390,44,Final,,,,
202204,302340010,"Fish; fresh or chilled, bigeye tunas (Thunnus obesus), whole",KGM,"19,006",567,0,0,"19,006",567,Final,,,,
202204,302340012,"Fish; fresh or chilled, bigeye tunas (Thunnus obesus), headed and gutted",KGM,"11,120",465,0,0,"11,120",465,Final,,,,
